,D,DevE2R,DevR2E,DevtE2R,DevtR2E,HitRate_0.5F,HitRate_0.5P,HitRate_0.5R,HitRate_3F,HitRate_3P,HitRate_3R,HitRate_t0.5F,HitRate_t0.5P,HitRate_t0.5R,HitRate_t3F,HitRate_t3P,HitRate_t3R,ds_name,track_id
34,0.42381683337908604,4.208531188999999,1.9510101320000217,4.5627216338500105,2.071060180499998,0.09090909090909091,0.07142857142857142,0.125,0.45454545454545453,0.35714285714285715,0.625,0.0,0.0,0.0,0.4,0.3076923076923077,0.5714285714285714,Cerulean,Cerulean_Dire_Straits-Sultans_of_Swing
35,0.44997890281611896,1.0671752930000196,3.3086120609999625,1.2077064514,3.6779136657999985,0.2916666666666667,0.3333333333333333,0.25925925925925924,0.5416666666666666,0.6190476190476191,0.48148148148148145,0.22727272727272727,0.2631578947368421,0.2,0.5,0.5789473684210527,0.44,Cerulean,Cerulean_Dream_Theater-6:00:00
36,0.41999731796904544,2.2868050575749983,15.639172363,4.226765442050002,20.8030944825,0.10526315789473684,0.16666666666666666,0.07692307692307693,0.3157894736842105,0.5,0.23076923076923078,0.0,0.0,0.0,0.23529411764705882,0.4,0.16666666666666666,Cerulean,"Cerulean_Dream_Theater-Metropolis,_Pt._1:_The_Miracle_and"
37,0.5660273828745789,1.3973019838399994,3.6613616942999982,2.4193658828999993,5.2589584350999985,0.2105263157894737,0.25,0.18181818181818182,0.5263157894736842,0.625,0.45454545454545453,0.0,0.0,0.0,0.4,0.5,0.3333333333333333,Cerulean,Cerulean_Dusty_Springfield-Love_Power
38,0.4434446222000431,2.917093729000001,5.828709411999995,4.418257904000001,5.949343109099999,0.15384615384615383,0.1875,0.13043478260869565,0.41025641025641024,0.5,0.34782608695652173,0.057142857142857134,0.07142857142857142,0.047619047619047616,0.34285714285714286,0.42857142857142855,0.2857142857142857,Cerulean,Cerulean_Eddie_Palmieri-Adoracion
39,0.4128096526839474,4.264987183000002,3.3835807800000026,4.6257141109999935,3.501269531200009,0.13636363636363638,0.1111111111111111,0.17647058823529413,0.3181818181818182,0.25925925925925924,0.4117647058823529,0.05,0.04,0.06666666666666667,0.25,0.2,0.3333333333333333,Cerulean,Cerulean_El_Mariachi_Sol_De_Mexico-El_Cantar_De_Un_Guitar
40,0.6023448934339364,3.4327052419999973,3.615284347549995,8.448611449999987,7.2586151121999904,0.23529411764705882,0.2222222222222222,0.25,0.47058823529411764,0.4444444444444444,0.5,0.0,0.0,0.0,0.30769230769230765,0.2857142857142857,0.3333333333333333,Cerulean,Cerulean_Ella_Fitzgerald-Misty
41,0.5403026083468738,1.4313163043399992,1.5679824830000015,1.6335822343400022,2.6632423400500045,0.15384615384615383,0.16666666666666666,0.14285714285714285,0.6153846153846153,0.6666666666666666,0.5714285714285714,0.0,0.0,0.0,0.5454545454545454,0.6,0.5,Cerulean,Cerulean_Elvis_Costello-(The_Angels_Wanna_Wear_My)_Red_Sh
42,0.4728949037454486,2.545397186299997,1.1281648634499994,3.101629638699997,1.6000688553000018,0.22857142857142854,0.19047619047619047,0.2857142857142857,0.6285714285714286,0.5238095238095238,0.7857142857142857,0.12903225806451615,0.10526315789473684,0.16666666666666666,0.5806451612903226,0.47368421052631576,0.75,Cerulean,Cerulean_Elvis_Presley-Heartbreak_Hotel
43,0.363719193720229,5.267065430000002,3.269311522999999,7.1191833496,4.362451171999993,0.07142857142857142,0.05714285714285714,0.09523809523809523,0.25,0.2,0.3333333333333333,0.0,0.0,0.0,0.19230769230769232,0.15151515151515152,0.2631578947368421,Cerulean,Cerulean_Emerson_String_Quartet-String_Quartet_No._12_in_
44,0.5098953459681937,7.161358643,2.5687499999999943,11.316711425999983,7.161358643,0.30769230769230765,0.26666666666666666,0.36363636363636365,0.3846153846153846,0.3333333333333333,0.45454545454545453,0.18181818181818185,0.15384615384615385,0.2222222222222222,0.27272727272727276,0.23076923076923078,0.3333333333333333,Cerulean,Cerulean_Emperor-Inno_A_Satana
45,0.363719193720229,2.760009765999996,4.495599365000004,3.0963256840000213,4.828344727000001,0.1515151515151515,0.16129032258064516,0.14285714285714285,0.4242424242424243,0.45161290322580644,0.4,0.0967741935483871,0.10344827586206896,0.09090909090909091,0.3870967741935484,0.41379310344827586,0.36363636363636365,Cerulean,Cerulean_English_Chamber_Orchestra_&_Raymond_Leppard-Cano
46,0.4768986742378572,2.443072509999979,7.157749938950005,4.388671875,9.027200317500004,0.1818181818181818,0.2,0.16666666666666666,0.4848484848484848,0.5333333333333333,0.4444444444444444,0.06896551724137931,0.07692307692307693,0.0625,0.41379310344827586,0.46153846153846156,0.375,Cerulean,Cerulean_Ensemble_InterContemporain_&_Pierre_Boulez-Conce
47,0.341475055063842,22.094131470000008,0.7410980224999832,22.616450500650004,0.8414337159999832,0.12,0.07142857142857142,0.375,0.24,0.14285714285714285,0.75,0.04347826086956522,0.025,0.16666666666666666,0.1739130434782609,0.1,0.6666666666666666,Cerulean,Cerulean_Eric_Clapton-Have_You_Ever_Loved_a_Woman
48,0.5223817198902911,3.433964047499991,2.8596343993999938,3.906417846650001,3.4350524899999897,0.16,0.14285714285714285,0.18181818181818182,0.4799999999999999,0.42857142857142855,0.5454545454545454,0.0,0.0,0.0,0.380952380952381,0.3333333333333333,0.4444444444444444,Cerulean,Cerulean_Fats_Domino-All_By_Myself
49,0.4543529890866587,3.843174603174589,2.3173686982500072,4.111688232000006,2.3173686982500072,0.046511627906976744,0.043478260869565216,0.05,0.5116279069767442,0.4782608695652174,0.55,0.0,0.0,0.0,0.5128205128205129,0.47619047619047616,0.5555555555555556,Cerulean,Cerulean_Flogging_Molly-The_Light_of_a_Fading_Star
50,0.522381719890291,3.4084551560000023,3.7121490480000148,3.919116973900003,3.8133346558000056,0.22222222222222224,0.21428571428571427,0.23076923076923078,0.4444444444444445,0.42857142857142855,0.46153846153846156,0.08695652173913043,0.08333333333333333,0.09090909090909091,0.34782608695652173,0.3333333333333333,0.36363636363636365,Cerulean,Cerulean_Gipsy_Kings-Bamboleo
51,0.5761443852600394,4.1862789152849995,1.3743709562999982,8.439251327535002,2.108726882799999,0.25,0.21428571428571427,0.3,0.5833333333333334,0.5,0.7,0.1,0.08333333333333333,0.125,0.5,0.4166666666666667,0.625,Cerulean,Cerulean_Gnarls_Barkley-Who's_Gonna_Save_My_Soul
52,0.49821512321568356,3.048757934500003,2.059237670999977,3.9728775025000047,2.774792480000002,0.24000000000000005,0.1875,0.3333333333333333,0.4800000000000001,0.375,0.6666666666666666,0.09523809523809523,0.07142857142857142,0.14285714285714285,0.38095238095238093,0.2857142857142857,0.5714285714285714,Cerulean,Cerulean_Goteborgs_Symfoniker_&_Neeme_Jarvi-Karelia_Suite
53,0.5098953459681937,7.054791260000002,11.7561897278,16.65275878899996,18.585261535600004,0.16666666666666669,0.13333333333333333,0.2222222222222222,0.25,0.2,0.3333333333333333,0.0,0.0,0.0,0.1,0.07692307692307693,0.14285714285714285,Cerulean,"Cerulean_Guillermo_Klein,_Juan_Cruz_de_Urquiza_&_Richard_"
54,0.36539092384134264,5.3842437745,4.5868408199999635,5.731109619500003,5.050939940999967,0.07017543859649122,0.05555555555555555,0.09523809523809523,0.17543859649122806,0.1388888888888889,0.23809523809523808,0.0,0.0,0.0,0.11320754716981131,0.08823529411764706,0.15789473684210525,Cerulean,Cerulean_Guns_N'_Roses-November_Rain
55,0.4803184191980354,0.7401240945500107,14.30677490200003,2.3441493630500063,15.4670333862,0.3448275862068966,0.5,0.2631578947368421,0.41379310344827586,0.6,0.3157894736842105,0.24,0.375,0.17647058823529413,0.31999999999999995,0.5,0.23529411764705882,Cerulean,Cerulean_Guns_N'_Roses-Sweet_Child_O'_Mine
56,0.5266215085276709,1.9028137210000011,0.7029701232900007,3.6058502197000024,1.6105451704550005,0.3703703703703704,0.3333333333333333,0.4166666666666667,0.5925925925925926,0.5333333333333333,0.6666666666666666,0.2608695652173913,0.23076923076923078,0.3,0.5217391304347826,0.46153846153846156,0.6,Cerulean,Cerulean_Hank_Williams-Window_Shopping
57,0.4296470271379747,0.8830902099999776,3.1797233583499924,1.8534692763999985,3.640108489999996,0.26666666666666666,0.3157894736842105,0.23076923076923078,0.4888888888888889,0.5789473684210527,0.4230769230769231,0.19512195121951217,0.23529411764705882,0.16666666666666666,0.4390243902439025,0.5294117647058824,0.375,Cerulean,Cerulean_Iron_&_Wine-Summer_In_Savannah
58,0.4248337891287308,7.688200377999991,9.015914154200004,8.696232605099997,10.169681549100007,0.13043478260869565,0.13636363636363635,0.125,0.30434782608695654,0.3181818181818182,0.2916666666666667,0.04761904761904762,0.05,0.045454545454545456,0.23809523809523808,0.25,0.22727272727272727,Cerulean,Cerulean_Iron_Maiden-Dance_of_Death
59,0.5266215085276709,1.3129211429999827,0.809954071034992,1.476242065400001,1.1578033446999925,0.3703703703703704,0.3333333333333333,0.4166666666666667,0.6666666666666665,0.6,0.75,0.2608695652173913,0.23076923076923078,0.3,0.608695652173913,0.5384615384615384,0.7,Cerulean,"Cerulean_Itzhak_Perlman,_New_York_Philharmonic_&_Zubin_Me"
60,0.5403026083468738,4.751538848699997,4.346932982999988,6.081854247999985,5.156144714400007,0.23999999999999996,0.21428571428571427,0.2727272727272727,0.4,0.35714285714285715,0.45454545454545453,0.09523809523809525,0.08333333333333333,0.1111111111111111,0.28571428571428575,0.25,0.3333333333333333,Cerulean,"Cerulean_Itzhak_Perlman_&_Samuel_Sanders-Melody,_Op.16-2"
61,0.4434446222000432,1.3216674800000305,4.512969970699999,2.1637642860399997,9.988159179999997,0.16666666666666669,0.23076923076923078,0.13043478260869565,0.5,0.6923076923076923,0.391304347826087,0.0625,0.09090909090909091,0.047619047619047616,0.43749999999999994,0.6363636363636364,0.3333333333333333,Cerulean,Cerulean_Jackson_5-Hum_Along_and_Dance
